Year,Town,AGIClss,Return,Exempt,MarJnt,Single,MarSep,HdHous,AGI,FedTI,VTI,NetVTax
2005,Orwell,45000 - 49999,28,76.0,24.0,2.0,1.0,1.0,1326642.0,737974.0,706486.0,24169.0
2005,Orwell,50000 - 59999,35,101.0,29.0,5.0,1.0,0.0,1928207.0,1238824.0,1189541.0,44907.2283
2005,Orwell,60000 - 74999,51,132.0,45.0,5.0,0.0,1.0,3407216.0,2410163.0,2390542.0,90507.0
2005,Orwell,75000 - 99999,35,101.0,33.0,1.0,1.0,0.0,2981423.0,2156127.0,2107063.0,86038.0
2005,Orwell,100000 - 149999,22,64.0,20.0,1.0,0.0,1.0,2560623.0,1953249.0,1795244.0,90571.2916
2005,Orwell,150000 +,12,38.0,12.0,0.0,0.0,0.0,2838419.0,2505406.0,1951548.0,101660.0
2005,Panton,Loss or None,5,7.0,2.0,3.0,0.0,0.0,-99608.0,0.0,0.0,0.0
2005,Panton,0.01 - 9999,51,49.0,10.0,39.0,0.0,2.0,227502.0,16300.0,15534.0,574.5871
2005,Panton,10000 - 19999,37,61.0,9.0,20.0,1.0,7.0,540710.0,131387.0,128021.0,4568.0
2005,Panton,20000 - 29999,30,66.0,16.0,12.0,0.0,2.0,785405.0,317840.0,300494.0,10259.6214
2005,Panton,30000 - 39999,27,60.0,10.0,14.0,0.0,3.0,933393.0,469858.0,453103.0,16515.0
2005,Panton,40000 - 49999,37,94.0,21.0,11.0,1.0,4.0,1652962.0,992710.0,960222.0,36569.125
2005,Panton,50000 - 74999,54,132.0,45.0,7.0,0.0,2.0,3327696.0,2204895.0,2111357.0,80105.0
2005,Panton,75000 +,57,160.0,51.0,4.0,0.0,2.0,7014038.0,5353938.0,5133917.0,275380.08160000003
2005,Pawlet,Loss or None,21,38.0,10.0,10.0,0.0,1.0,-581835.0,0.0,0.0,0.0
2005,Pawlet,0.01 - 4999,59,55.0,6.0,48.0,0.0,5.0,174610.0,3168.0,2892.0,101.0
2005,Pawlet,5000 - 9999,66,71.0,8.0,56.0,1.0,1.0,490833.0,46418.0,44946.0,1697.6728
2005,Pawlet,10000 - 14999,81,128.0,14.0,55.0,0.0,12.0,1005354.0,220729.0,215783.0,6702.9451
2005,Pawlet,15000 - 19999,66,119.0,18.0,39.0,0.0,9.0,1166889.0,376467.0,368811.0,10725.9134
2005,Pawlet,20000 - 24999,49,90.0,20.0,23.0,2.0,4.0,1098763.0,422857.0,401139.0,12864.616000000002
2005,Pawlet,25000 - 29999,49,97.0,12.0,26.0,2.0,9.0,1349200.0,666857.0,644978.0,18587.0
2005,Pawlet,30000 - 34999,48,104.0,23.0,23.0,1.0,1.0,1525932.0,775597.0,747696.0,25396.5281
2005,Pawlet,35000 - 39999,42,97.0,25.0,11.0,1.0,5.0,1577679.0,861099.0,856358.0,27710.0
2005,Pawlet,40000 - 44999,27,55.0,12.0,11.0,1.0,3.0,1142468.0,698966.0,695294.0,20632.0
2005,Pawlet,45000 - 49999,28,69.0,19.0,4.0,2.0,3.0,1330571.0,801523.0,772855.0,19585.0815
2005,Pawlet,50000 - 59999,37,87.0,27.0,9.0,0.0,1.0,2010668.0,1315135.0,1288915.0,39743.909
2005,Pawlet,60000 - 74999,43,102.0,32.0,7.0,1.0,3.0,2924485.0,2047032.0,2061049.0,72716.65520000001
2005,Pawlet,75000 - 99999,50,130.0,41.0,7.0,1.0,1.0,4196358.0,3047399.0,2887349.0,96245.7973
2005,Pawlet,100000 - 149999,34,89.0,29.0,4.0,0.0,1.0,4050122.0,3006192.0,2769010.0,115754.0365
2005,Pawlet,150000 +,24,63.0,23.0,0.0,1.0,0.0,5209702.0,4373920.0,3958693.0,184743.362
2005,Peacham,Loss or None,14,16.0,4.0,9.0,0.0,1.0,-435690.0,-2707.0,1146.0,41.0
2005,Peacham,0.01 - 9999,61,49.0,6.0,51.0,0.0,4.0,278324.0,35892.0,38628.0,1201.0
2005,Peacham,10000 - 19999,42,60.0,10.0,26.0,2.0,4.0,605299.0,173510.0,162674.0,5642.2564
2005,Peacham,20000 - 29999,42,82.0,20.0,17.0,1.0,4.0,1034642.0,407804.0,406642.0,14333.0
2005,Peacham,30000 - 39999,31,76.0,17.0,9.0,1.0,4.0,1075596.0,537796.0,520480.0,18598.0
2005,Peacham,40000 - 49999,29,78.0,16.0,9.0,1.0,3.0,1302158.0,736473.0,723692.0,27131.6862
2005,Peacham,50000 - 74999,54,139.0,43.0,11.0,0.0,0.0,3250331.0,2143538.0,2103679.0,82703.5848
2005,Peacham,75000 +,63,178.0,53.0,8.0,0.0,2.0,9549638.0,7180556.0,6623470.0,375519.0
2005,Peru,Loss or None,*,,,,,,,,,
2005,Peru,0.01 - 9999,43,30.0,3.0,37.0,0.0,3.0,222846.0,34737.0,32427.0,1168.0
2005,Peru,10000 - 19999,33,41.0,3.0,27.0,0.0,3.0,489887.0,180636.0,181729.0,6328.977000000001
2005,Peru,20000 - 29999,17,26.0,5.0,10.0,0.0,2.0,408364.0,190071.0,189921.0,6612.0
2005,Peru,30000 - 39999,22,43.0,11.0,10.0,0.0,1.0,781778.0,468373.0,464673.0,16052.5226
2005,Peru,40000 - 49999,10,21.0,6.0,3.0,0.0,1.0,462830.0,305137.0,304061.0,11648.0
2005,Peru,50000 - 74999,29,69.0,22.0,6.0,1.0,0.0,1887936.0,1243126.0,1206430.0,44995.3873
2005,Peru,75000 +,43,121.0,39.0,4.0,0.0,0.0,8134049.0,6143656.0,5479190.0,217046.02020000003
2005,Pittsfield,Loss or None,*,,,,,,,,,
2005,Pittsfield,0.01 - 9999,33,26.0,5.0,27.0,1.0,0.0,157234.0,8524.0,8053.0,249.1016
2005,Pittsfield,10000 - 19999,30,42.0,6.0,19.0,2.0,3.0,483765.0,154374.0,142957.0,5095.0
2005,Pittsfield,20000 - 29999,37,55.0,10.0,24.0,1.0,2.0,923881.0,476445.0,461970.0,16645.0
2005,Pittsfield,30000 - 39999,30,51.0,10.0,17.0,2.0,1.0,990099.0,604708.0,622523.0,22765.0
2005,Pittsfield,40000 - 49999,18,40.0,12.0,5.0,0.0,1.0,792969.0,468442.0,462715.0,16826.0
2005,Pittsfield,50000 - 74999,38,93.0,29.0,9.0,0.0,0.0,2256627.0,1496458.0,1498767.0,55255.3107
2005,Pittsfield,75000 +,42,106.0,34.0,8.0,0.0,0.0,11510651.0,9913274.0,8255500.0,391775.765
2005,Pittsford,Loss or None,24,30.0,7.0,15.0,2.0,0.0,-377335.0,0.0,0.0,0.0
2005,Pittsford,0.01 - 4999,128,105.0,14.0,103.0,1.0,10.0,351163.0,-6569.0,8378.0,246.576
2005,Pittsford,5000 - 9999,119,107.0,18.0,96.0,0.0,5.0,883787.0,106429.0,102658.0,3501.6038
2005,Pittsford,10000 - 14999,114,170.0,20.0,74.0,4.0,16.0,1420651.0,319735.0,315220.0,11362.9499
2005,Pittsford,15000 - 19999,130,185.0,28.0,90.0,0.0,12.0,2262804.0,840235.0,825950.0,28689.8978
2005,Pittsford,20000 - 24999,96,185.0,34.0,46.0,2.0,14.0,2151963.0,859752.0,855669.0,30994.0
2005,Pittsford,25000 - 29999,105,171.0,32.0,64.0,0.0,9.0,2891767.0,1580406.0,1562293.0,55148.8545
2005,Pittsford,30000 - 34999,66,136.0,26.0,26.0,0.0,14.0,2134135.0,1137212.0,1130269.0,40283.9274
2005,Pittsford,35000 - 39999,86,167.0,38.0,41.0,2.0,5.0,3217015.0,1982499.0,1990169.0,69974.8508
2005,Pittsford,40000 - 44999,75,146.0,37.0,29.0,3.0,6.0,3192079.0,1991233.0,1957018.0,73050.0
2005,Pittsford,45000 - 49999,64,147.0,40.0,18.0,0.0,6.0,3045700.0,1937231.0,1902096.0,72395.0
2005,Pittsford,50000 - 59999,104,232.0,67.0,25.0,3.0,9.0,5730063.0,3912347.0,3893443.0,149685.4681
2005,Pittsford,60000 - 74999,137,350.0,106.0,24.0,2.0,5.0,9176382.0,6520842.0,6419174.0,251236.6042
2005,Pittsford,75000 - 99999,130,378.0,125.0,5.0,0.0,0.0,11214982.0,8235055.0,8191575.0,353913.4761
2005,Pittsford,100000 - 149999,86,241.0,78.0,6.0,1.0,1.0,10366200.0,8158489.0,7922779.0,412275.54600000003
2005,Pittsford,150000 +,50,144.0,47.0,1.0,1.0,1.0,12579043.0,10429525.0,10013307.0,639486.2419
2005,Plainfield,Loss or None,5,4.0,0.0,3.0,2.0,0.0,-24215.0,0.0,0.0,0.0
2005,Plainfield,0.01 - 4999,66,51.0,5.0,55.0,0.0,6.0,192982.0,13784.0,7496.0,270.0
2005,Plainfield,5000 - 9999,83,81.0,5.0,68.0,1.0,9.0,616113.0,66264.0,62928.0,2268.0
2005,Plainfield,10000 - 14999,61,83.0,9.0,45.0,0.0,7.0,762089.0,177920.0,175838.0,5748.9501
2005,Plainfield,15000 - 19999,63,95.0,8.0,42.0,0.0,13.0,1085324.0,380597.0,378521.0,12477.348999999998
2005,Plainfield,20000 - 24999,69,107.0,14.0,47.0,1.0,7.0,1545799.0,717907.0,711346.0,25103.8857
2005,Plainfield,25000 - 29999,42,85.0,10.0,19.0,1.0,12.0,1151029.0,566978.0,559618.0,19774.0
2005,Plainfield,30000 - 34999,41,77.0,16.0,19.0,1.0,5.0,1317576.0,744432.0,739190.0,25994.7853
2005,Plainfield,35000 - 39999,46,91.0,14.0,20.0,1.0,11.0,1716377.0,1017397.0,987525.0,35532.380600000004
2005,Plainfield,40000 - 44999,38,74.0,12.0,16.0,0.0,10.0,1607329.0,1005710.0,997419.0,36682.4287
2005,Plainfield,45000 - 49999,29,54.0,13.0,13.0,0.0,3.0,1371245.0,897790.0,885380.0,33225.1376
2005,Plainfield,50000 - 59999,48,106.0,28.0,19.0,0.0,1.0,2617886.0,1727110.0,1699096.0,63991.74600000001
2005,Plainfield,60000 - 74999,47,118.0,40.0,5.0,0.0,2.0,3217851.0,2322155.0,2313939.0,87973.46919999998
2005,Plainfield,75000 - 99999,51,149.0,50.0,1.0,0.0,0.0,4335879.0,3189207.0,3138107.0,135691.0
2005,Plainfield,100000 - 149999,28,80.0,27.0,0.0,0.0,1.0,3267890.0,2573916.0,2500848.0,119956.0685
2005,Plainfield,150000 +,14,36.0,13.0,0.0,0.0,1.0,3037299.0,2521009.0,2393207.0,146101.89549999998
2005,Plymouth,Loss or None,*,,,,,,,,,
2005,Plymouth,0.01 - 9999,43,32.0,6.0,37.0,0.0,0.0,229674.0,23164.0,21964.0,789.0
2005,Plymouth,10000 - 19999,42,56.0,6.0,33.0,0.0,3.0,622172.0,198802.0,192063.0,6296.6504
2005,Plymouth,20000 - 29999,35,56.0,12.0,21.0,2.0,0.0,870151.0,385615.0,390601.0,12096.3112
2005,Plymouth,30000 - 39999,31,59.0,17.0,9.0,3.0,2.0,1085215.0,618320.0,575687.0,19181.947
2005,Plymouth,40000 - 49999,25,49.0,14.0,10.0,1.0,0.0,1120796.0,729149.0,731461.0,27705.0
2005,Plymouth,50000 - 74999,38,104.0,29.0,4.0,2.0,3.0,2366900.0,1553140.0,1545748.0,58635.5652
2005,Plymouth,75000 +,46,115.0,40.0,5.0,0.0,1.0,6363766.0,4934235.0,4573032.0,227569.2262
2005,Pomfret,Loss or None,15,22.0,4.0,11.0,0.0,0.0,-851244.0,0.0,0.0,0.0
2005,Pomfret,0.01 - 4999,51,21.0,2.0,48.0,0.0,1.0,131524.0,10136.0,47152.0,1701.0
2005,Pomfret,5000 - 9999,30,21.0,4.0,25.0,0.0,1.0,216270.0,42210.0,37877.0,1284.0
2005,Pomfret,10000 - 14999,24,41.0,6.0,15.0,0.0,3.0,280592.0,51081.0,51057.0,1842.0
2005,Pomfret,15000 - 19999,29,42.0,8.0,16.0,3.0,2.0,501496.0,175583.0,174164.0,6255.0
2005,Pomfret,20000 - 24999,19,34.0,6.0,9.0,1.0,3.0,433161.0,171668.0,161289.0,5082.3637
2005,Pomfret,25000 - 29999,24,39.0,8.0,12.0,1.0,3.0,661802.0,349048.0,336425.0,11622.0
2005,Pomfret,30000 - 34999,17,29.0,4.0,10.0,1.0,2.0,558799.0,313889.0,327408.0,12149.0
2005,Pomfret,35000 - 39999,19,31.0,6.0,9.0,3.0,1.0,723852.0,454501.0,446108.0,15349.0
2005,Pomfret,40000 - 44999,14,27.0,8.0,6.0,0.0,0.0,598729.0,307193.0,293983.0,10647.0
2005,Pomfret,45000 - 49999,20,46.0,12.0,3.0,2.0,3.0,944284.0,565490.0,547904.0,20413.2451
2005,Pomfret,50000 - 59999,42,101.0,31.0,9.0,1.0,1.0,2340316.0,1467505.0,1429997.0,53313.255999999994
2005,Pomfret,60000 - 74999,32,86.0,22.0,6.0,2.0,2.0,2153894.0,1399803.0,1368053.0,54652.2416
2005,Pomfret,75000 - 99999,60,159.0,48.0,9.0,0.0,3.0,5261411.0,3697322.0,3599654.0,156478.52899999998
2005,Pomfret,100000 - 149999,38,96.0,29.0,8.0,0.0,1.0,4689036.0,3288675.0,3275612.0,169631.553
2005,Pomfret,150000 +,42,97.0,32.0,9.0,0.0,1.0,23406932.0,20613938.0,15825277.0,1046195.5295
2005,Poultney,Loss or None,24,40.0,13.0,10.0,1.0,0.0,-888418.0,0.0,0.0,0.0
2005,Poultney,0.01 - 4999,143,125.0,17.0,119.0,1.0,6.0,378997.0,11659.0,10669.0,464.2768
2005,Poultney,5000 - 9999,166,174.0,26.0,126.0,1.0,13.0,1258361.0,108020.0,107199.0,3749.9546
2005,Poultney,10000 - 14999,110,169.0,22.0,74.0,1.0,13.0,1377309.0,297599.0,298540.0,9798.1294
2005,Poultney,15000 - 19999,139,245.0,38.0,73.0,2.0,26.0,2477846.27,749544.0,741592.0,25669.635
2005,Poultney,20000 - 24999,106,169.0,30.0,63.0,0.0,13.0,2362963.0,1017818.0,1009412.0,33294.640400000004
2005,Poultney,25000 - 29999,102,184.0,36.0,55.0,2.0,9.0,2784358.0,1411148.0,1391741.0,48250.388
2005,Poultney,30000 - 34999,83,188.0,52.0,29.0,0.0,2.0,2693619.0,1285965.0,1269706.0,42991.29300000001
2005,Poultney,35000 - 39999,74,159.0,33.0,32.0,2.0,7.0,2767532.0,1632121.0,1622640.0,55535.027
2005,Poultney,40000 - 44999,56,122.0,31.0,21.0,0.0,4.0,2387019.0,1438541.03,1415711.03,50129.0
2005,Poultney,45000 - 49999,56,138.0,33.0,15.0,0.0,8.0,2650278.0,1673222.0,1667153.0,58659.5267
2005,Poultney,50000 - 59999,111,280.0,76.0,28.0,0.0,7.0,6070933.0,3972609.0,3873864.0,134582.7019
2005,Poultney,60000 - 74999,91,254.0,79.0,6.0,1.0,5.0,6148918.0,4183425.0,4177086.0,140030.4467
2005,Poultney,75000 - 99999,102,271.0,89.0,13.0,0.0,0.0,8811326.0,6486519.0,6416303.0,264181.9353
2005,Poultney,100000 - 149999,52,138.0,43.0,9.0,0.0,0.0,6096617.0,4686521.0,4627133.0,212731.0566
2005,Poultney,150000 +,29,70.0,22.0,5.0,0.0,2.0,11879771.0,9947971.0,9047178.0,612184.9228
2005,Pownal,Loss or None,17,26.0,6.0,8.0,1.0,2.0,-1236985.0,0.0,0.0,0.0
2005,Pownal,0.01 - 4999,136,144.0,24.0,105.0,2.0,5.0,373942.0,-4340.0,17188.0,618.0
2005,Pownal,5000 - 9999,131,164.0,17.0,93.0,3.0,18.0,988557.0,78156.0,78011.0,2359.0
2005,Pownal,10000 - 14999,130,212.0,29.0,77.0,3.0,21.0,1612279.0,301108.0,289445.0,8662.5754
2005,Pownal,15000 - 19999,132,240.0,48.0,64.0,2.0,18.0,2309691.0,648537.0,648195.0,17730.4045
2005,Pownal,20000 - 24999,130,242.0,54.0,51.0,2.0,23.0,2928436.0,1081968.0,1099535.0,32138.4812
2005,Pownal,25000 - 29999,95,192.0,33.0,39.0,1.0,22.0,2625839.0,1264807.0,1250859.0,34512.1656
2005,Pownal,30000 - 34999,100,184.0,34.0,50.0,3.0,13.0,3220153.0,1844576.0,1820634.0,46226.1771
2005,Pownal,35000 - 39999,84,183.0,46.0,32.0,0.0,6.0,3141538.0,1767660.0,1766733.0,46948.0628
2005,Pownal,40000 - 44999,69,159.0,44.0,20.0,1.0,4.0,2910508.0,1747290.0,1750703.0,47175.9073
2005,Pownal,45000 - 49999,50,124.0,38.0,6.0,0.0,6.0,2357572.0,1432647.0,1423769.0,36763.0
2005,Pownal,50000 - 59999,104,266.0,80.0,18.0,1.0,5.0,5742644.0,3802015.0,3774104.0,73900.735
2005,Pownal,60000 - 74999,128,344.0,109.0,16.0,0.0,3.0,8575295.0,5851162.0,5777142.0,144645.4186
2005,Pownal,75000 - 99999,107,297.0,100.0,7.0,0.0,0.0,9189187.0,6809647.0,6711559.0,180147.0
2005,Pownal,100000 - 149999,62,164.0,57.0,3.0,0.0,2.0,7218097.0,5439655.0,5321049.0,174069.72420000006
2005,Pownal,150000 +,31,69.0,22.0,8.0,0.0,1.0,8366313.0,6973048.0,5951756.0,223052.5987
2005,Proctor,Loss or None,5,5.0,1.0,4.0,0.0,0.0,-40236.0,0.0,0.0,0.0
2005,Proctor,0.01 - 4999,86,80.0,8.0,74.0,0.0,4.0,211439.0,8967.0,7761.0,278.0
2005,Proctor,5000 - 9999,89,92.0,14.0,69.0,1.0,5.0,664254.0,54663.0,54328.0,1829.3572
2005,Proctor,10000 - 14999,77,98.0,8.0,61.0,0.0,8.0,934271.0,208778.0,203988.0,7032.3473
2005,Proctor,15000 - 19999,68,101.0,18.0,42.0,0.0,8.0,1203546.0,415258.0,414678.0,14535.0
2005,Proctor,20000 - 24999,59,110.0,16.0,32.0,3.0,8.0,1340374.0,600277.0,599216.0,21205.1207
2005,Proctor,25000 - 29999,60,102.0,14.0,32.0,3.0,11.0,1657079.0,873168.0,859368.0,28713.0957
2005,Proctor,30000 - 34999,51,103.0,19.0,21.0,2.0,9.0,1652906.0,898430.0,891749.0,30232.1737
2005,Proctor,35000 - 39999,50,100.0,25.0,20.0,1.0,4.0,1872922.0,1099687.0,1093110.0,38638.0
2005,Proctor,40000 - 44999,39,80.0,17.0,14.0,1.0,7.0,1653119.0,1013173.0,998305.0,34207.0698
2005,Proctor,45000 - 49999,41,94.0,20.0,15.0,0.0,6.0,1953397.0,1287471.0,1278985.0,50032.0
2005,Proctor,50000 - 59999,86,235.0,67.0,15.0,1.0,3.0,4700272.0,3080781.0,3069962.0,114831.0418
2005,Proctor,60000 - 74999,82,228.0,65.0,16.0,0.0,1.0,5526984.0,3869515.0,3817124.0,148494.714
2005,Proctor,75000 - 99999,70,190.0,64.0,4.0,0.0,2.0,6061521.0,4518284.0,4461751.0,198451.1135
2005,Proctor,100000 - 149999,40,117.0,38.0,2.0,0.0,0.0,4943197.0,3884157.0,3849537.0,201928.8283
2005,Proctor,150000 +,18,47.0,15.0,2.0,1.0,0.0,5308940.0,4533078.0,4422253.0,325048.0
2005,Putney,Loss or None,22,27.0,6.0,14.0,1.0,1.0,-3706326.0,0.0,0.0,764.0
2005,Putney,0.01 - 4999,126,88.0,7.0,110.0,1.0,8.0,369534.0,25921.0,21947.0,759.132
2005,Putney,5000 - 9999,136,119.0,11.0,117.0,1.0,7.0,995908.0,149958.0,136826.0,4836.2873
2005,Putney,10000 - 14999,111,151.0,10.0,88.0,2.0,11.0,1400409.0,404202.0,399826.0,13421.792
2005,Putney,15000 - 19999,110,167.0,19.0,70.0,5.0,16.0,1930366.0,748355.0,731229.0,24298.6972
2005,Putney,20000 - 24999,93,146.0,22.0,63.0,2.0,6.0,2085101.0,995466.0,988984.0,34553.32
2005,Putney,25000 - 29999,98,148.0,16.0,59.0,4.0,19.0,2695325.0,1556066.0,1481342.0,49459.0586
2005,Putney,30000 - 34999,76,128.0,19.0,40.0,4.0,13.0,2446920.0,1439502.0,1423345.0,49859.46640000001
2005,Putney,35000 - 39999,89,157.0,26.0,48.0,1.0,14.0,3331246.0,2093796.0,2057946.0,67382.07669999999
2005,Putney,40000 - 44999,61,134.0,33.0,21.0,4.0,3.0,2575496.0,1560124.0,1533463.0,54708.8273
2005,Putney,45000 - 49999,39,96.0,25.0,12.0,1.0,1.0,1847314.0,1124530.0,1081028.0,37052.0
2005,Putney,50000 - 59999,71,174.0,44.0,21.0,1.0,5.0,3891333.0,2452768.0,2417203.0,90352.4313
2005,Putney,60000 - 74999,87,237.0,67.0,16.0,0.0,4.0,5810158.0,3964139.0,3833587.0,146809.2395
2005,Putney,75000 - 99999,74,202.0,62.0,9.0,0.0,3.0,6402461.0,4537539.0,4398422.0,189552.343
2005,Putney,100000 - 149999,52,137.0,45.0,5.0,1.0,1.0,6310817.0,4909163.0,4625170.0,217482.1694
2005,Putney,150000 +,46,127.0,35.0,7.0,1.0,3.0,15940164.0,13282790.0,11078729.0,691630.8673999999
2005,Randolph,Loss or None,29,44.0,12.0,16.0,0.0,1.0,-508342.0,0.0,0.0,0.0
2005,Randolph,0.01 - 4999,229,179.0,18.0,197.0,1.0,13.0,634987.0,12558.0,11010.0,430.0
2005,Randolph,5000 - 9999,218,238.0,23.0,173.0,3.0,19.0,1637868.0,161165.0,162607.0,5701.8334
2005,Randolph,10000 - 14999,202,300.0,31.0,151.0,2.0,18.0,2539659.0,643136.0,622494.0,21520.6931
2005,Randolph,15000 - 19999,187,302.0,37.0,113.0,6.0,31.0,3268398.0,1075736.0,1068399.0,37816.91079999998
2005,Randolph,20000 - 24999,154,248.0,40.0,90.0,1.0,23.0,3472110.0,1572566.0,1561007.0,56072.818
2005,Randolph,25000 - 29999,153,267.0,38.0,95.0,1.0,19.0,4212864.0,2178996.0,2153471.0,75501.1449
2005,Randolph,30000 - 34999,123,244.0,41.0,56.0,1.0,25.0,4017862.0,2199349.0,2189524.0,76580.049
2005,Randolph,35000 - 39999,129,231.0,48.0,67.0,3.0,11.0,4826867.0,2999478.0,2934909.0,105728.0333
2005,Randolph,40000 - 44999,85,189.0,44.0,26.0,4.0,11.0,3595122.0,2136137.0,2106440.0,76719.81940000001
2005,Randolph,45000 - 49999,102,243.0,64.0,25.0,1.0,12.0,4839054.0,3062795.0,2988242.0,111841.3322
2005,Randolph,50000 - 59999,149,369.0,103.0,35.0,3.0,8.0,8208315.0,5299817.0,5201403.0,197839.7511
2005,Randolph,60000 - 74999,152,391.0,122.0,22.0,0.0,8.0,10239292.0,7162382.0,7046295.0,268468.7886
2005,Randolph,75000 - 99999,159,437.0,139.0,17.0,0.0,3.0,13655647.0,9663610.0,9452101.0,406116.0721000001
2005,Randolph,100000 - 149999,112,298.0,100.0,9.0,1.0,2.0,13362385.0,10302804.0,10103965.0,513244.0903
2005,Randolph,150000 +,44,131.0,40.0,3.0,0.0,1.0,11781358.0,9939238.0,9349789.0,630043.958
2005,Reading,Loss or None,8,12.0,3.0,4.0,0.0,1.0,-155435.0,0.0,0.0,0.0
2005,Reading,0.01 - 9999,67,46.0,7.0,60.0,0.0,0.0,274847.0,40095.0,37757.0,1886.0
2005,Reading,10000 - 19999,65,90.0,9.0,46.0,1.0,9.0,939843.0,275085.0,268719.0,9422.345
2005,Reading,20000 - 29999,48,96.0,15.0,25.0,0.0,8.0,1206919.0,518282.0,504685.0,17543.4473
2005,Reading,30000 - 39999,39,73.0,16.0,17.0,3.0,3.0,1345204.0,780041.0,772667.0,28046.1712
2005,Reading,40000 - 49999,40,87.0,22.0,12.0,2.0,4.0,1786441.0,1121847.0,1129965.0,41291.8825
2005,Reading,50000 - 74999,51,120.0,35.0,11.0,3.0,2.0,3146117.0,2191321.0,2123091.0,83390.0
2005,Reading,75000 +,59,144.0,52.0,7.0,0.0,0.0,7912589.0,6065266.0,5750856.0,304237.0
2005,Readsboro,Loss or None,9,24.0,5.0,3.0,0.0,1.0,-348900.0,0.0,0.0,0.0
2005,Readsboro,0.01 - 9999,73,73.0,12.0,54.0,1.0,6.0,385576.0,26623.0,28381.0,840.0
2005,Readsboro,10000 - 19999,72,118.0,23.0,45.0,0.0,4.0,1071055.0,287754.0,284311.0,6783.8123
2005,Readsboro,20000 - 29999,42,90.0,18.0,12.0,2.0,10.0,1050916.0,404875.0,403304.0,9718.0214
2005,Readsboro,30000 - 39999,40,90.0,19.0,19.0,0.0,2.0,1403184.0,742941.0,741382.0,15174.0
2005,Readsboro,40000 - 49999,27,65.0,16.0,8.0,0.0,3.0,1208941.0,746110.0,732374.0,22575.0
2005,Readsboro,50000 - 74999,46,114.0,36.0,8.0,0.0,2.0,2930994.0,2013289.0,1980729.0,50173.0
2005,Readsboro,75000 +,32,84.0,29.0,3.0,0.0,0.0,3160921.0,2322060.0,2284649.0,59364.0
2005,Richford,Loss or None,14,19.0,5.0,8.0,1.0,0.0,-76926.0,0.0,0.0,216.0
2005,Richford,0.01 - 4999,102,121.0,15.0,76.0,0.0,11.0,276314.0,310.0,291.0,18.0
2005,Richford,5000 - 9999,115,176.0,27.0,81.0,1.0,6.0,876585.0,38657.0,38079.0,1430.0
2005,Richford,10000 - 14999,109,205.0,30.0,59.0,0.0,20.0,1350637.0,227076.0,221632.0,7898.785
2005,Richford,15000 - 19999,98,174.0,26.0,49.0,4.0,19.0,1733227.0,562043.0,545441.0,19180.6154
2005,Richford,20000 - 24999,93,178.0,32.0,41.0,0.0,20.0,2066691.0,810559.0,790795.0,28310.0
2005,Richford,25000 - 29999,96,200.0,38.0,44.0,2.0,12.0,2626370.0,1225077.0,1209669.0,43238.0
2005,Richford,30000 - 34999,71,149.0,26.0,31.0,3.0,11.0,2298924.0,1221476.0,1214409.0,43470.0096
2005,Richford,35000 - 39999,54,131.0,30.0,20.0,0.0,4.0,2020045.0,1160754.0,1159097.0,41903.0
2005,Richford,40000 - 44999,39,89.0,25.0,12.0,0.0,2.0,1654165.0,997758.0,991726.0,35741.1372
2005,Richford,45000 - 49999,46,121.0,31.0,12.0,0.0,3.0,2178706.0,1349912.0,1341997.0,50974.37
2005,Richford,50000 - 59999,58,164.0,43.0,12.0,0.0,3.0,3151989.0,1955756.0,1946641.0,73409.9961
2005,Richford,60000 - 74999,51,133.0,44.0,6.0,0.0,1.0,3405852.0,2393668.0,2366244.0,88350.18199999999
2005,Richford,75000 - 99999,46,123.0,40.0,2.0,3.0,1.0,3964532.0,3004356.0,2989045.0,134644.0
2005,Richford,100000 - 149999,14,40.0,12.0,1.0,0.0,1.0,1627146.0,1276901.0,1199886.0,59633.98
2005,Richford,150000 +,5,8.0,3.0,2.0,0.0,0.0,969463.0,840405.0,785317.0,42848.0
2005,Richmond,Loss or None,20,12.0,1.0,19.0,0.0,0.0,-232549.0,0.0,0.0,1.0
2005,Richmond,0.01 - 4999,194,73.0,6.0,181.0,0.0,7.0,512802.0,48697.0,39762.0,1403.0
2005,Richmond,5000 - 9999,132,94.0,12.0,111.0,1.0,8.0,967130.0,180415.0,166128.0,5844.7235
2005,Richmond,10000 - 14999,114,157.0,12.0,85.0,2.0,15.0,1425103.0,427183.0,403988.0,13903.996099999995
2005,Richmond,15000 - 19999,102,135.0,17.0,72.0,3.0,10.0,1783599.0,712876.0,699450.0,23616.8021
2005,Richmond,20000 - 24999,134,215.0,32.0,82.0,3.0,17.0,3029601.0,1393886.0,1383838.0,48043.479300000006
2005,Richmond,25000 - 29999,106,169.0,17.0,72.0,3.0,14.0,2901076.0,1558958.0,1554736.0,53075.1324
2005,Richmond,30000 - 34999,113,174.0,25.0,77.0,1.0,10.0,3662989.0,2319584.0,2316766.0,82185.1164
2005,Richmond,35000 - 39999,92,161.0,32.0,51.0,2.0,7.0,3455995.0,2206114.0,2190156.0,78165.488
2005,Richmond,40000 - 44999,72,147.0,32.0,31.0,0.0,9.0,3052922.0,1911469.0,1870007.0,69130.4694
2005,Richmond,45000 - 49999,80,181.0,42.0,32.0,0.0,6.0,3797692.0,2363249.0,2341776.0,86793.4961
